Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J0829.6-1140,127.4245,-11.6823,235.26297,15.664079,14.858769,5.037952E-10,5.211437E-11,5.6016207E-12,5.84273E-13,PowerLaw,2.0368283,0.0750752,2161.3691,1.9934354,0.09701741,0.04684446,0.04538278,0,bcu,NVSS J082939-114103,0.99906784,0.89983785,wise,127.413231362,-11.6843378306,6.6E-07,RFC J0829-1141,Gaia DR2: 5748121793581452160,17.2778,-inf,ISP,173780080000000.0,1.8259925E-12,9.976948,0.16038293,0.1812692,29.8152
4FGL J0847.0-2336,131.7567,-23.6141,247.77411,12.204955,26.852467,1.1863075E-09,7.552176E-11,1.3484851E-11,9.034653E-13,PowerLaw,1.9416586,0.043931343,2451.5469,1.9197985,0.051150437,0.024770573,0.0223493,0,bcu,PMN J0847-2337,0.99991983,0.98181516,bzcat,131.756524837,-23.6171312556,2.9E-07,RFC J0847-2337,Gaia DR2: 5654000540227817984,17.183,0.059,,0.0,0.0,12.368837,0.15022872,0.09896965,491.422
4FGL J0900.7-1243,135.1751,-12.7201,240.68295,21.327183,9.663411,3.3318476E-10,4.6226516E-11,3.9167883E-12,5.282329E-13,PowerLaw,2.2515202,0.10457015,1503.5287,2.2502952,0.109823905,0.002373886,0.05309324,0,bcu,TXS 0858-125,0.9992434,0.96159744,cgrabs,135.1656898,-12.7090613306,1.8E-07,RFC J0900-1242,Gaia DR2: 5735810390086377728,18.4825,-inf,ISP,146217720000000.0,5.113061E-13,77.42419,1.3727858,0.39617583,147.993
4FGL J0935.3-1736,143.8272,-17.6076,250.5281,24.723257,9.417258,3.209966E-10,5.7065536E-11,3.765371E-12,6.307254E-13,PowerLaw,1.8763639,0.10509762,5081.453,1.849796,0.15032092,0.08653567,0.066328056,0,bcu,NVSS J093514-173658,0.9971116,0.8731737,rfc,143.811596892,-17.6162910722,7.5E-07,RFC J0935-1736,Gaia DR2: 5678942063854043008,18.2752,-inf,ISP,237137380000000.0,9.426771E-13,6.9245996,0.0,10.0,24.4046
4FGL J0937.9-1434,144.4751,-14.5706,248.47757,27.215918,8.480978,2.2489785E-10,4.2236232E-11,2.5988838E-12,4.777141E-13,PowerLaw,1.9042008,0.11998063,3997.8296,1.8056709,0.21818443,0.16356382,0.12284657,0,bcu,NVSS J093754-143350,0.99821573,0.0,rfc,144.478021779,-14.5639634333,9E-07,RFC J0937-1433,Gaia DR2: 5688933772691630720,17.8843,0.287,ISP,582103200000000.0,1.0728401E-12,35.061447,0.92536825,0.31726745,24.2089
4FGL J0943.7+6137,145.9263,61.6192,151.60378,43.63404,5.362158,1.4115568E-10,3.275802E-11,3.114304E-12,5.0466554E-13,PowerLaw,2.7838292,0.12398189,446.96182,2.7460046,0.15650289,0.03830369,0.08257921,16,bcu,FIRST J094420.3+613550,0.9422249,0.0,crates,146.085173567,61.5972762306,2.1E-07,RFC J0944+6135,Gaia DR2: 1063025708798378112,18.3648,0.791734,,0.0,0.0,5.9580507,0.0,10.0,10.0
4FGL J1008.0+0028,152.0207,0.4791,240.23286,42.61838,10.193096,3.249731E-10,4.467612E-11,3.730312E-12,4.912111E-13,PowerLaw,2.2056396,0.10452698,1532.1656,2.1093085,0.17170833,0.082444154,0.09111513,0,bcu,PKS 1005+007,0.9884837,0.9511741,rfc,152.047653263,0.499987711111,1.1E-06,RFC J1008+0029,Gaia DR2: 3834868275876532352,18.1135,0.0979,ISP,131522485000000.0,2.3640736E-12,5.255116,0.0,10.0,10.0
4FGL J1008.8-3139,152.2059,-31.6612,266.87357,19.5947,9.3088875,4.29173E-10,5.6982277E-11,5.178698E-12,7.0366407E-13,PowerLaw,2.2921054,0.0981582,1604.6204,2.2856,0.107045315,0.022586163,0.050228663,0,bcu,PKS 1006-313,0.9963636,0.95497274,wise,152.210627071,-31.6515183556,1.8E-06,RFC J1008-3139,Gaia DR2: 5460263980074378112,18.3135,-inf,LSP,82224260000000.0,1.0150232E-12,6.9698114,0.0,10.0,23.0765
4FGL J1027.2+7427,156.8121,74.4524,134.6775,39.210743,16.907078,6.7265454E-10,5.3215952E-11,9.309778E-12,7.733733E-13,PowerLaw,2.445226,0.052379284,1291.214,2.4573653,0.07649114,0.101915605,0.043638512,0,bcu,GB6 J1027+7428,0.9937839,0.9173985,qso,156.85061165,74.4739159333,1.1E-07,RFC J1027+7428,Gaia DR2: 1126515878168265984,18.2889,0.879,LSP,9549926000000.0,6.898934E-13,165.22101,0.9970811,0.27574828,24.8487
4FGL J1042.1-4128,160.5439,-41.4792,278.41614,15.158085,9.911555,2.632229E-10,4.2391386E-11,3.1093565E-12,4.9935224E-13,PowerLaw,1.8646269,0.10305431,4003.277,1.6784592,0.19672187,0.20401576,0.115109,0,bcu,1RXS J104204.1-412936,0.9940062,0.88739693,rfc,160.512575496,-41.4915968611,4.3E-06,RFC J1042-4129,Gaia DR2: 5392507331928426624,17.8655,-inf,HSP,1778279400000000.0,1.2869184E-12,5.8577943,0.0,10.0,34.1792
4FGL J1121.3-0011,170.3496,-0.1836,260.8585,55.156696,5.8862205,1.7090163E-10,3.896331E-11,1.9716314E-12,4.4603682E-13,PowerLaw,1.9075829,0.15589136,3697.804,1.865415,0.19933303,0.05012265,0.089615986,0,bcu,MGC 0019706,0.9958526,0.94880944,at20g,170.330926062,-0.221237736111,1.8E-07,RFC J1121-0013,Gaia DR2: 3797782985622312832,17.7848,0.0993,,0.0,0.0,8.639414,0.08990588,1.3175583,90.9489
4FGL J1131.1-0944,172.7912,-9.7355,272.3655,48.314487,7.354903,2.0353866E-10,3.9662586E-11,2.2631038E-12,4.3888932E-13,PowerLaw,2.036891,0.14274976,2948.682,2.014398,0.17140096,0.027406303,0.07513394,0,bcu,1RXS J113104.6-094353,0.99812514,0.93319714,whsp2,172.771856892,-9.73513733889,2.2E-06,RFC J1131-0944,Gaia DR2: 3590251505909832448,18.4543,-inf,HSP,1.3803842E+16,1.2735236E-12,11.561826,0.42555434,0.3237824,62.9724
4FGL J1149.5-4029,177.3865,-40.491,290.39105,20.868753,7.8546624,3.1350883E-10,4.8389112E-11,3.8510818E-12,5.782171E-13,PowerLaw,2.316434,0.10053871,1326.3885,2.2910764,0.14291503,0.15586522,0.09197012,0,bcu,PMN J1149-4029,0.9855958,0.90085727,at20g,177.323799512,-40.4967335222,4.1E-06,RFC J1149-4029,Gaia DR2: 5381361097221849984,18.1025,-inf,LSP,50699070000000.0,1.2162952E-12,18.533705,0.57738703,0.24625742,14.9775
4FGL J1153.6-2553,178.4113,-25.8989,286.994,35.17785,9.94656,2.7529407E-10,4.3733992E-11,3.2709805E-12,5.2232047E-13,PowerLaw,1.8553153,0.09787201,3961.6663,1.7577608,0.16316679,0.22073956,0.10796124,0,bcu,NVSS J115338-255412,0.99908906,0.92382896,rfc,178.410243908,-25.9036597194,2.9E-07,RFC J1153-2554,Gaia DR2: 3490481335473904640,18.0637,-inf,,0.0,0.0,16.59214,0.34787306,0.2329555,56.3012
4FGL J1156.6-2248,179.1642,-22.8095,286.77667,38.337658,9.149566,3.204035E-10,5.012095E-11,3.56451E-12,5.642998E-13,PowerLaw,2.0928419,0.11655627,2852.7683,2.0154545,0.1658849,0.10780434,0.08993118,0,bcu,NVSS J115633-225004,0.99595875,0.0,whsp2,179.138488787,-22.8345652056,1.1E-06,RFC J1156-2250,Gaia DR2: 3492960772849938176,17.8881,-inf,HSP,2511886400000000.0,9.672039E-13,10.285962,0.36711407,0.2434148,31.7856
4FGL J1208.4+6121,182.1143,61.3559,131.90018,55.01765,6.756621,1.3040104E-10,2.8270773E-11,1.4634454E-12,3.0480994E-13,PowerLaw,1.9816748,0.17338453,3789.351,2.0089817,0.21117032,-0.017711937,0.09111012,4,bcu,RGB J1208+613,0.9959171,0.92245513,bzcat,182.154682692,61.3517659917,6.1E-07,RFC J1208+6121,Gaia DR2: 1582737131234613760,18.4859,0.274783,ISP,118987140000000.0,1.5825557E-12,10.636154,0.41425857,0.3268456,10.0
4FGL J1212.0-2326,183.0009,-23.4494,291.348,38.533722,8.062516,2.5244867E-10,4.8897362E-11,2.9806164E-12,5.478546E-13,PowerLaw,1.8654313,0.12010676,4884.0557,1.7251551,0.21722752,0.1750536,0.11970943,0,bcu,PMN J1212-2327,0.9961491,0.9076536,crates,183.018937462,-23.4616554722,1E-05,RFC J1212-2327,Gaia DR2: 3489943846086640384,18.1346,0.666,,0.0,0.0,13.869102,0.48210883,0.2916067,16.4906
4FGL J1215.8-3732,183.9696,-37.5404,295.17453,24.795141,4.6873384,1.8511702E-10,4.1767312E-11,2.2492375E-12,5.3684536E-13,PowerLaw,2.3017929,0.16539913,1724.8153,2.2806973,0.2006716,0.051805675,0.09467151,0,bcu,PMN J1216-3734,0.98809713,0.9233764,at20g,184.008396771,-37.5703135611,7.2E-07,RFC J1216-3734,Gaia DR2: 6151341531011811584,18.1824,-inf,LSP,61305580000000.0,8.3823736E-13,5.34063,0.0,10.0,10.0
4FGL J1215.8-1733,183.9741,-17.5657,291.0207,44.48249,7.1551323,2.2826688E-10,4.5008802E-11,3.879495E-12,5.837269E-13,PowerLaw,2.6108656,0.1255976,639.4336,2.591814,0.14633082,0.02208083,0.07175863,0,bcu,PKS 1213-17,0.9943423,0.9993503,cgrabs,183.944799,-17.5292786444,7.5E-08,RFC J1215-1731,Gaia DR2: 3520774701885649664,17.8566,-inf,LSP,211348900000.0,1.0681346E-12,13.088139,0.42855808,0.23091115,10.0
4FGL J1219.0-4827,184.7741,-48.4546,297.41354,14.070312,13.284485,6.564152E-10,6.9060396E-11,4.332136E-12,5.8294905E-13,LogParabola,2.2081254,0.07349065,1516.8159,2.0071478,0.1336678,0.25178185,0.086086005,0,bcu,PMN J1219-4826,0.9987451,0.8298009,rfc,184.759429079,-48.4411108944,4.1E-06,RFC J1219-4826,Gaia DR2: 6130083886740947968,17.1401,-inf,ISP,109647820000000.0,2.6924585E-12,7.855383,0.07647432,0.29499933,10.0
4FGL J1238.1-4541,189.5453,-45.6861,300.50992,17.123297,12.30375,4.8741633E-10,5.290497E-11,5.477403E-12,5.939783E-13,PowerLaw,2.1469786,0.07753414,2022.2422,2.0758944,0.11300861,0.14429519,0.07046345,0,bcu,PMN J1238-4541,0.9984038,0.9350195,rfc,189.525144742,-45.6915844333,5.3E-06,RFC J1238-4541,Gaia DR2: 6132312042752921344,18.0166,-inf,ISP,112201840000000.0,2.3323032E-12,18.563004,0.36762026,0.15974271,20.1028
4FGL J1239.4+0728,189.862,7.4709,294.15402,70.13804,11.391648,3.6210207E-10,4.5722297E-11,4.1045643E-12,5.0724794E-13,PowerLaw,2.1745377,0.100390404,1746.8018,2.0816743,0.13981906,0.10025323,0.09601227,0,bcu,PKS 1236+077,0.9958494,0.94050765,cgrabs,189.852451367,7.50477473611,6.8E-08,RFC J1239+0730,Gaia DR2: 3710288828150350336,18.1223,0.4,LSP,4518559400000.0,2.3151919E-12,9.618685,0.21177414,0.20712982,18.9251
4FGL J1242.9+7315,190.7454,73.2609,123.77612,43.85349,8.146309,1.2259864E-10,2.5385766E-11,1.582766E-12,3.2000514E-13,PowerLaw,1.749342,0.13208404,5502.4,1.7597029,0.14217795,-0.009316797,0.06297388,0,bcu,S5 1241+73,0.99701357,0.96525866,crates,190.79673815,73.2664582583,1.2E-07,RFC J1243+7315,Gaia DR2: 1689898970451629824,17.7977,0.075,LSP,4083193700000.0,8.721918E-13,9.236473,0.44009176,0.32026702,598.54
4FGL J1249.2-2809,192.3186,-28.1501,302.3517,34.71921,13.049894,4.510118E-10,5.0729858E-11,5.0557193E-12,5.6466745E-13,PowerLaw,2.1372755,0.08956146,1987.2848,2.1066926,0.11288872,0.025709486,0.053770293,0,bcu,NVSS J124919-280833,0.9992732,0.84889597,rfc,192.330451329,-28.1429012417,6.4E-07,RFC J1249-2808,Gaia DR2: 3495430001087514624,17.652,-inf,HSP,6018663000000000.0,2.2802632E-12,12.808821,0.29338872,0.16647723,29.6772
4FGL J1249.3-0545,192.3264,-5.7621,301.9553,57.105606,9.202616,3.422451E-10,5.1828236E-11,3.802282E-12,5.774589E-13,PowerLaw,2.0724275,0.1172113,2746.9705,1.8999376,0.19196324,0.15687522,0.11049634,0,bcu,GALEXASC J124919.46-054539.7,0.9978922,0.8549474,rfc,192.330683892,-5.76104639167,5E-07,RFC J1249-0545,Gaia DR2: 3676835877638039040,18.4874,-inf,,0.0,0.0,16.158985,0.49097583,0.22860406,26.4118
4FGL J1315.9-0732,198.9866,-7.546,313.5148,54.821365,18.154224,6.2907235E-10,5.732377E-11,7.203543E-12,6.878819E-13,PowerLaw,1.9236999,0.062081736,2700.8376,1.8243424,0.08904417,0.121552765,0.049217425,0,bcu,NVSS J131552-073301,0.9978328,0.82713497,rfc,198.970727467,-7.55057693889,4.7E-07,RFC J1315-0733,Gaia DR2: 3628361059964567680,17.723,-inf,HSP,2344228900000000.0,4.1308745E-12,43.2257,0.63806,0.19948088,63.1438
4FGL J1319.5-0045,199.8773,-0.7613,317.6719,61.304504,7.961997,2.5583555E-10,4.166569E-11,3.2615818E-12,4.9237133E-13,PowerLaw,2.3615086,0.114174545,1129.4768,2.380393,0.11705781,-0.022216044,0.054869115,0,bcu,PKS B1317-005,0.0,0.90316546,at20g,199.911525721,-0.827760844444,5.3357194E-08,RFC J1319-0049,,17.5827,0.890996,LSP,7286182000000.0,1.0530573E-12,36.28092,0.7246881,0.25564402,10.0
4FGL J1322.6-1617,200.6738,-16.2904,313.74533,45.92404,6.6576457,2.1045765E-10,4.161591E-11,2.3434514E-12,4.661007E-13,PowerLaw,2.10079,0.14211668,2468.2922,2.0007706,0.2255285,0.10874273,0.11729046,0,bcu,PMN J1322-1617,0.9980647,0.9310812,at20g,200.681892679,-16.2902279444,2.8E-07,RFC J1322-1617,Gaia DR2: 3604519864007659904,18.3546,-inf,LSP,46773515000000.0,1.017068E-12,11.610019,0.5221792,0.33040956,27.7996
4FGL J1334.1-3521,203.5496,-35.354,312.68237,26.706848,5.0134597,1.0810491E-10,3.4918173E-11,1.4084481E-12,4.0443538E-13,PowerLaw,1.7395262,0.17911138,7593.043,1.7477611,0.1840613,-0.008843903,0.08159547,0,bcu,PKS 1331-350,0.99563855,0.8965806,rfc,203.550105133,-35.3372292333,1.7E-05,RFC J1334-3520,Gaia DR2: 6164653769261586560,17.7803,-inf,HSP,1412537600000000.0,1.16400275E-11,3.3518844,0.0,10.0,46.8154
4FGL J1337.9-1956,204.4883,-19.945,317.60916,41.59727,4.336146,1.6761942E-10,4.0740106E-11,2.3853489E-12,6.076309E-13,PowerLaw,2.4704287,0.17322433,1215.0731,2.4315014,0.22812742,0.08821029,0.1257161,0,bcu,PMN J1337-1958,0.97951615,0.0,crates,204.447198792,-19.9698768222,2.3E-06,RFC J1337-1958,Gaia DR2: 6292707252822995584,18.4826,-inf,LSP,39810720000000.0,6.912896E-13,27.743328,0.6937268,0.28478706,10.0
4FGL J1339.0-2400,204.7563,-24.0085,316.67987,37.58958,18.808348,7.5220175E-10,6.089786E-11,9.154039E-12,6.4881683E-13,PowerLaw,2.3039696,0.05518916,1046.424,2.261126,0.069221035,0.063761756,0.038426988,0,bcu,PKS 1336-237,0.99966127,0.983142,bzcat,204.757276567,-24.0205572917,1.1E-07,RFC J1339-2401,Gaia DR2: 6191976422757560064,17.8469,0.657,LSP,34276780000000.0,3.0826485E-12,58.75797,0.5624599,0.17139176,22.5287
4FGL J1418.4+3543,214.6229,35.7192,63.21207,69.599205,65.69121,2.8836722E-09,9.568551E-11,2.8043111E-11,1.1150415E-12,LogParabola,2.106669,0.02154479,792.28754,2.0332894,0.031050032,0.047966085,0.014146174,0,BCU,87GB 141615.9+355650,1.0,0.96126103,identified,214.619090746,35.713739325,2.1E-07,RFC J1418+3542,Gaia DR2: 1480899299118857216,18.3189,2.085,HSP,2818383000000000.0,7.1439924E-13,1182.6285,1.0593842,0.2845201,50.1189
4FGL J1446.3+3111,221.5907,31.1955,49.065804,64.65592,8.768473,1.8955071E-10,3.1112363E-11,2.774529E-12,3.8991577E-13,PowerLaw,2.4948177,0.11231384,845.44446,2.4714012,0.13012296,0.029486194,0.078332596,0,bcu,MG2 J144640+3110,0.98219913,0.0,crates,221.651496371,31.1794763583,3E-07,RFC J1446+3110,Gaia DR2: 1283261877869284096,15.0137,-inf,LSP,2223309800000.0,4.2710142E-13,88.49416,1.5376258,0.43957683,14.9985
4FGL J1513.4-3721,228.3576,-37.3618,331.85852,17.408981,8.234839,3.1340455E-10,5.0317497E-11,3.5082037E-12,5.7838635E-13,PowerLaw,2.1311476,0.116465546,2662.079,2.119067,0.12820756,0.023252364,0.054247357,0,bcu,2MASS J15131867-3720114,0.9730167,0.0,rfc,228.327757321,-37.3365364806,1.5E-06,RFC J1513-3720,Gaia DR2: 6199424858121209856,18.0108,-inf,ISP,446683580000000.0,1.7583487E-12,6.076109,0.0,10.0,38.7398
4FGL J1514.6-2044,228.6619,-20.7478,342.5385,30.89524,7.221269,3.004676E-10,4.9310063E-11,3.3959335E-12,5.576021E-13,PowerLaw,2.1660004,0.11781527,1958.8778,2.1052396,0.15784764,0.07590907,0.08243987,0,bcu,PMN J1514-2043,0.9982841,0.0,rfc,228.639651358,-20.7406107944,3.2E-07,RFC J1514-2044,Gaia DR2: 6255698653504678656,17.7035,-inf,ISP,275422860000000.0,1.0149508E-12,17.680067,0.71901894,0.3174597,44.1204
4FGL J1514.8-0949,228.7157,-9.817,351.1403,39.27312,19.783712,1.4180505E-09,1.0210879E-10,1.820126E-11,1.6487278E-12,PowerLaw,2.3691125,0.06689169,1908.1545,2.2119486,0.10090306,0.17772034,0.074726164,0,bcu,PMN J1514-0948,0.9981917,0.9769836,rfc,228.707287504,-9.81067115833,2.3E-07,RFC J1514-0948,Gaia DR2: 6319411027301675008,17.8567,-inf,LSP,4645153000000.0,1.2803244E-12,242.70354,1.626325,0.44484365,29.9706
4FGL J1549.8-0659,237.4701,-6.9998,1.2232628,34.979805,21.504492,9.517913E-10,7.164316E-11,1.0800911E-11,8.3398983E-13,PowerLaw,1.9461403,0.054345567,2844.9011,1.915124,0.066404425,0.026821671,0.029007636,0,bcu,NVSS J154952-065907,0.9984576,0.0,whsp2,237.466849404,-6.98553447778,1.1E-06,RFC J1549-0659,Gaia DR2: 4396516368875355392,18.2671,-inf,HSP,2.5118865E+16,2.2099375E-12,13.739054,0.21297917,0.11770612,127.91
4FGL J1550.8-0822,237.7183,-8.37,0.15524527,33.901756,5.7379203,1.5608653E-10,4.520804E-11,1.8186909E-12,4.7120245E-13,PowerLaw,1.8883088,0.17914784,6050.7817,1.7681875,0.3535866,0.09438758,0.16251282,0,bcu,NVSS J155053-082247,0.999104,0.9435211,whsp2,237.721966642,-8.37967001111,5.8E-07,RFC J1550-0822,Gaia DR2: 4348037668556642176,18.2197,-inf,HSP,4120975200000000.0,1.5028166E-12,5.176586,0.0,10.0,33.2587
4FGL J1612.4-3100,243.1001,-31.0011,345.86118,14.657587,22.834044,1.3652347E-09,9.2141336E-11,1.0391253E-11,9.320767E-13,LogParabola,2.0903118,0.046510234,1684.1122,1.9299018,0.07845971,0.15139285,0.04277041,0,bcu,NVSS J161219-305937,0.99863076,0.95032513,rfc,243.083353913,-30.9940752028,1.8E-06,RFC J1612-3059,Gaia DR2: 6038225771917448448,17.7403,-inf,LSP,64565420000000.0,1.662865E-12,63.560272,0.56251955,0.16741927,51.6034
4FGL J1627.7+0251,246.9419,2.8584,17.533266,32.9683,7.7454085,2.650885E-10,4.327394E-11,2.9700166E-12,4.903463E-13,PowerLaw,2.1350737,0.11521218,2304.8337,1.9694217,0.20901878,0.27571577,0.14919741,0,bcu,CLASS J1627+0251,0.9939715,0.0,rfc,246.975598775,2.85261456111,4.9E-07,RFC J1628+024A,Gaia DR2: 4433318882780716288,18.4528,-inf,LSP,64565420000000.0,1.0044123E-12,19.110802,0.6904027,0.29225877,10.0
4FGL J1640.2+0629,250.0546,6.4907,23.091896,32.04818,6.322177,1.7330348E-10,4.2491913E-11,1.989287E-12,4.625783E-13,PowerLaw,1.9183036,0.1528259,4635.8164,1.8665771,0.20113425,0.05208313,0.09068926,0,bcu,NVSS J164011+062827,0.9969331,0.8038752,rfc,250.046055571,6.47415735833,9.5E-07,RFC J1640+0628,Gaia DR2: 4435979524824466816,18.1032,-inf,HSP,1445439800000000.0,4.3245507E-13,7.0819135,0.0,10.0,58.8778
4FGL J1640.9+1143,250.2479,11.7199,28.781954,34.213226,8.794538,3.0725658E-10,4.5317323E-11,3.678703E-12,5.453978E-13,PowerLaw,2.2806833,0.10769926,1564.6709,2.2767456,0.112395324,0.013219825,0.053083554,0,bcu,TXS 1638+118,0.9984555,0.9678434,crates,250.245385796,11.734503425,1.4E-07,RFC J1640+1144,Gaia DR2: 4447290170879601280,17.2313,0.078,HSP,1122018460000000.0,4.0378204E-12,8.758436,0.18502066,0.30347836,51.2272
4FGL J1647.4-6438,251.8705,-64.6454,325.01556,-12.464683,16.626328,7.169332E-10,5.818106E-11,8.708287E-12,7.1472575E-13,PowerLaw,2.301365,0.06113018,1523.8829,2.2804508,0.071920924,0.055819307,0.040433995,0,bcu,PMN J1647-6437,0.9992937,0.97498,cgrabs,251.907255937,-64.6334079111,1.8E-07,RFC J1647-6438,Gaia DR2: 5816104524513771776,18.1789,-inf,LSP,25118865000000.0,2.478626E-12,34.508083,0.45559633,0.15251444,66.2345
4FGL J1707.5+1649,256.881,16.8206,37.341114,30.33906,10.024124,3.770877E-10,4.8523217E-11,4.552006E-12,5.657697E-13,PowerLaw,2.2926714,0.09099597,1369.4446,2.2044165,0.132409,0.106882416,0.07885257,0,bcu,MG1 J170732+1649,0.9987886,0.93945146,rfc,256.881451663,16.8124201417,1.8E-07,RFC J1707+1648,Gaia DR2: 4547832121162529792,17.7928,-inf,LSP,26607251000000.0,2.2423686E-12,26.106138,0.59971476,0.22716108,88.7348
4FGL J1723.6-7714,260.9219,-77.2376,315.68124,-21.793793,52.92925,3.130081E-09,1.0728976E-10,2.8122317E-11,1.1216877E-12,LogParabola,2.246081,0.022805832,882.67725,2.127412,0.03587337,0.11733945,0.019650387,0,bcu,PKS 1716-771,0.99946964,0.981939,rfc,260.961854879,-77.2307076917,1.8E-07,RFC J1723-7713,Gaia DR2: 5776977200647537792,18.369,-inf,LSP,46773515000000.0,1.8084687E-12,872.7347,0.938837,0.25267607,44.5138
4FGL J1808.2+3500,272.0657,35.0104,61.642025,23.460823,7.4186087,2.4691008E-10,4.5107803E-11,2.8505343E-12,5.8425156E-13,PowerLaw,2.217846,0.13589285,2824.0532,2.2168875,0.14008842,-0.0020991175,0.054329176,0,bcu,MG2 J180813+3501,0.99868566,0.90552306,crates,272.048043054,35.0218547056,2.7E-07,RFC J1808+3501,Gaia DR2: 4606198428910789504,17.3912,-inf,ISP,562341300000000.0,3.1515485E-12,4.26376,0.0,10.0,115.063
4FGL J1808.8+3522,272.2205,35.38,62.067753,23.451937,6.349931,2.1786246E-10,4.297968E-11,2.509674E-12,5.3331623E-13,PowerLaw,2.2132864,0.1389256,2482.338,2.286709,0.23945469,0.2426086,0.16083832,16,bcu,2MASX J18084968+3520426,0.99286616,0.0,rfc,272.207075458,35.3451865639,3E-07,RFC J1808+3520,Gaia DR2: 4606212138446572544,18.465,-inf,,0.0,0.0,2.7430067,0.0,10.0,11.4479
4FGL J1810.7+5335,272.6779,53.5932,81.78098,27.410284,11.852464,3.0664468E-10,3.8565175E-11,3.406185E-12,4.2834565E-13,PowerLaw,2.0588334,0.101012446,2615.3943,1.9363116,0.17161733,0.097281136,0.084355734,0,bcu,2MASS J18103800+5335016,0.9969236,0.8504566,rfc,272.658289433,53.5837668889,2E-07,RFC J1810+5335,Gaia DR2: 2149425218032703104,17.9105,-inf,HSP,1000000000000000.0,1.4082573E-12,9.608891,0.24561492,0.20235138,19.6458
4FGL J1822.0+1600,275.5151,16.0018,44.16303,13.595245,7.069227,3.3298414E-10,5.6394726E-11,5.231321E-12,8.1972824E-13,PowerLaw,2.5521114,0.11196048,876.5523,2.4530675,0.1652203,0.1225142,0.1027357,0,bcu,OU 134,0.9939833,0.9560118,rfc,275.541537312,16.0041232389,1.7E-07,RFC J1822+1600,Gaia DR2: 4522056476235032320,18.2543,-inf,,0.0,0.0,11.77761,0.29105133,0.24406336,10.0
4FGL J1858.7+5708,284.6974,57.146,87.26761,21.565628,7.472385,2.158811E-10,3.454857E-11,2.486932E-12,4.070753E-13,PowerLaw,2.2133565,0.117120214,1933.347,2.0647824,0.21499924,0.3316899,0.18238209,0,bcu,87GB 185759.9+570427,0.99560815,0.0,rfc,284.722921929,57.1360225028,4.2E-07,RFC J1858+5708,Gaia DR2: 2153406102961597952,17.6466,-inf,,0.0,0.0,12.225814,0.34413713,0.2751162,10.0
4FGL J1929.4+6146,292.3692,61.7747,93.29318,19.40383,5.739462,2.5979996E-10,4.8415345E-11,3.783791E-12,8.1808356E-13,PowerLaw,2.4905562,0.11342149,1613.5204,2.5375643,0.18141542,0.10718486,0.08992606,16,bcu,TXS 1928+616,0.9926095,0.9243977,crates,292.396242583,61.7748043972,4.8E-07,RFC J1929+6146,Gaia DR2: 2240150973322915072,17.7398,-inf,ISP,707945800000000.0,1.8216964E-12,7.0414767,0.0,10.0,10.0
4FGL J1934.2+6002,293.564,60.0412,91.830246,18.21028,9.35211,2.659518E-10,4.068208E-11,1.8388902E-12,3.6038387E-13,LogParabola,1.9274572,0.095210806,3288.412,1.9079968,0.17028598,0.2565264,0.1125417,0,bcu,GALEXASC J193419.64+600139.5,0.99845505,0.82948405,whsp2,293.581816046,60.0276666167,5.7E-07,RFC J1934+6001,Gaia DR2: 2239156018379346560,18.4124,-inf,HSP,3981071800000000.0,1.3735231E-12,2.9462438,0.0,10.0,55.8357
4FGL J1944.4-4523,296.1006,-45.3925,353.59344,-27.890564,9.907604,2.0925515E-10,3.98024E-11,2.8234173E-12,5.0045374E-13,PowerLaw,1.7038753,0.106667556,7020.692,1.638026,0.14700814,0.08464901,0.06740946,0,bcu,SUMSS J194422-452333,0.99967724,0.97926307,whsp2,296.093265612,-45.3923980472,5.3E-05,RFC J1944-4523,Gaia DR2: 6684617250444129408,17.7932,-inf,,0.0,0.0,10.69413,0.16294436,0.5372941,50.593
4FGL J1944.9-2143,296.2295,-21.7216,18.569532,-21.09681,24.046,8.9263213E-10,6.668352E-11,1.0646668E-11,8.373771E-13,PowerLaw,1.8494195,0.05130317,3443.7588,1.8097143,0.06455039,0.03731232,0.028417177,0,bcu,1RXS J194455.3-214318,0.99990994,0.98365515,whsp2,296.229857129,-21.7220348639,2.2E-06,RFC J1944-2143,Gaia DR2: 6865010923460718336,18.1887,0.41,,0.0,0.0,56.96417,0.68143576,0.20388792,240.188
